"year","state","state_po","county_name","county_fips","id","pct_DEMOCRAT","pct_REPUBLICAN","candidate_DEMOCRAT","candidate_REPUBLICAN"
2004,"MINNESOTA","MN","AITKIN",27001,"27001",48.76974320404,51.23025679596,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","ANOKA",27003,"27003",46.6216098419912,53.3783901580088,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","BECKER",27005,"27005",40.8192858437557,59.1807141562443,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","BELTRAMI",27007,"27007",50.8521772528686,49.1478227471314,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","BENTON",27009,"27009",44.5199425477848,55.4800574522152,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","BIG STONE",27011,"27011",50.8777740973832,49.1222259026168,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","BLUE EARTH",27013,"27013",51.7299552174713,48.2700447825287,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","BROWN",27015,"27015",38.0579945399543,61.9420054600457,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","CARLTON",27017,"27017",63.3119752540875,36.6880247459125,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","CARVER",27019,"27019",36.5965396077036,63.4034603922964,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","CASS",27021,"27021",43.5073201782304,56.4926798217696,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","CHIPPEWA",27023,"27023",52.5717795178873,47.4282204821127,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","CHISAGO",27025,"27025",43.7580575848732,56.2419424151268,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","CLAY",27027,"27027",47.4848285442714,52.5151714557286,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","CLEARWATER",27029,"27029",43.4207472731492,56.5792527268508,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","COOK",27031,"27031",53.7864680322781,46.2135319677219,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","COTTONWOOD",27033,"27033",43.3869170778291,56.6130829221709,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","CROW WING",27035,"27035",42.2971218024222,57.7028781975778,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","DAKOTA",27037,"27037",48.9877992827514,51.0122007172486,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","DODGE",27039,"27039",42.399588053553,57.600411946447,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","DOUGLAS",27041,"27041",41.0703577853288,58.9296422146712,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","FARIBAULT",27043,"27043",44.0018689405443,55.9981310594557,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","FILLMORE",27045,"27045",50.5686257487629,49.4313742512371,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","FREEBORN",27047,"27047",55.8918111864017,44.1081888135983,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","GOODHUE",27049,"27049",47.9573641875025,52.0426358124975,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","GRANT",27051,"27051",49.5065350760203,50.4934649239797,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","HENNEPIN",27053,"27053",60.0713327709761,39.9286672290239,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","HOUSTON",27055,"27055",48.3726047492436,51.6273952507564,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","HUBBARD",27057,"27057",42.3871256146625,57.6128743853375,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","ISANTI",27059,"27059",41.3306768730666,58.6693231269334,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","ITASCA",27061,"27061",55.386538862263,44.613461137737,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","JACKSON",27063,"27063",46.723044397463,53.276955602537,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","KANABEC",27065,"27065",44.2419017120335,55.7580982879665,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","KANDIYOHI",27067,"27067",44.3752673352027,55.6247326647973,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","KITTSON",27069,"27069",50.4924242424242,49.5075757575758,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","KOOCHICHING",27071,"27071",50.8540480488821,49.1459519511179,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","LAC QUI PARLE",27073,"27073",53.312513941557,46.687486058443,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","LAKE",27075,"27075",60.3351955307263,39.6648044692737,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","LAKE OF THE WOODS",27077,"27077",39.2081736909323,60.7918263090677,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","LE SUEUR",27079,"27079",45.4967632986209,54.5032367013791,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","LINCOLN",27081,"27081",47.2981177899211,52.7018822100789,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","LYON",27083,"27083",42.3529411764706,57.6470588235294,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","MCLEOD",27085,"27085",37.0439869749986,62.9560130250014,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","MAHNOMEN",27087,"27087",54.1885876163497,45.8114123836503,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","MARSHALL",27089,"27089",42.0018198362147,57.9981801637853,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","MARTIN",27091,"27091",42.1062287863499,57.8937712136501,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","MEEKER",27093,"27093",43.5698995554092,56.4301004445908,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","MILLE LACS",27095,"27095",44.1069070002331,55.8930929997669,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","MORRISON",27097,"27097",41.195731263643,58.804268736357,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","MOWER",27099,"27099",61.9021329987453,38.0978670012547,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","MURRAY",27101,"27101",44.9260684626291,55.0739315373709,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","NICOLLET",27103,"27103",50.3088184833581,49.6911815166419,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","NOBLES",27105,"27105",43.0385337308159,56.9614662691841,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","NORMAN",27107,"27107",52.1344717182497,47.8655282817503,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","OLMSTED",27109,"27109",47.1085258152174,52.8914741847826,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","OTTER TAIL",27111,"27111",37.8887070376432,62.1112929623568,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","PENNINGTON",27113,"27113",45.2789076118536,54.7210923881464,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","PINE",27115,"27115",50.6836827711942,49.3163172288058,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","PIPESTONE",27117,"27117",38.2601691502215,61.7398308497785,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","POLK",27119,"27119",43.5449427295671,56.4550572704329,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","POPE",27121,"27121",49.984857662023,50.015142337977,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","RAMSEY",27123,"27123",63.8970484342349,36.1029515657651,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","RED LAKE",27125,"27125",45.2750352609309,54.7249647390691,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","REDWOOD",27127,"27127",38.7903024243939,61.2096975756061,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","RENVILLE",27129,"27129",46.0873798223196,53.9126201776804,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","RICE",27131,"27131",54.1971886755098,45.8028113244902,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","ROCK",27133,"27133",39.1312854627274,60.8687145372726,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","ROSEAU",27135,"27135",31.319738360908,68.680261639092,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","SAINT LOUIS",27137,"27137",66.08880571623,33.91119428377,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","SCOTT",27139,"27139",39.9213503740856,60.0786496259144,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","SHERBURNE",27141,"27141",38.5774915849554,61.4225084150446,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","SIBLEY",27143,"27143",39.9717150938545,60.0282849061455,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","STEARNS",27145,"27145",43.905357262889,56.094642737111,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","STEELE",27147,"27147",43.4858292988087,56.5141707011913,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","STEVENS",27149,"27149",48.2139805161511,51.7860194838489,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","SWIFT",27151,"27151",56.05738575983,43.94261424017,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","TODD",27153,"27153",42.0235411970949,57.9764588029051,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","TRAVERSE",27155,"27155",48.8106565176023,51.1893434823977,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","WABASHA",27157,"27157",47.5488515598217,52.4511484401783,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","WADENA",27159,"27159",39.8429693076374,60.1570306923626,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","WASECA",27161,"27161",43.3686176836862,56.6313823163138,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","WASHINGTON",27163,"27163",48.2870086357416,51.7129913642584,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","WATONWAN",27165,"27165",45.8424507658643,54.1575492341357,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","WILKIN",27167,"27167",33.6693548387097,66.3306451612903,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","WINONA",27169,"27169",52.8699334992756,47.1300665007244,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","WRIGHT",27171,"27171",38.4699118957717,61.5300881042283,"JOHN KERRY","GEORGE W. BUSH"
2004,"MINNESOTA","MN","YELLOW MEDICINE",27173,"27173",49.3042099700546,50.6957900299454,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","ADAMS",28001,"28001",54.7344916614333,45.2655083385667,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","ALCORN",28003,"28003",38.6671418389166,61.3328581610834,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","AMITE",28005,"28005",41.9974572679757,58.0025427320243,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","ATTALA",28007,"28007",38.1712259371834,61.8287740628166,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","BENTON",28009,"28009",53.2411820781697,46.7588179218303,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","BOLIVAR",28011,"28011",64.448125282337,35.551874717663,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","CALHOUN",28013,"28013",35.0562866656096,64.9437133343904,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","CARROLL",28015,"28015",34.1863398810597,65.8136601189403,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","CHICKASAW",28017,"28017",49.3047999032765,50.6952000967235,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","CHOCTAW",28019,"28019",33.179012345679,66.820987654321,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","CLAIBORNE",28021,"28021",82.1746542905853,17.8253457094147,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","CLARKE",28023,"28023",32.1042679632631,67.8957320367369,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","CLAY",28025,"28025",52.2007722007722,47.7992277992278,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","COAHOMA",28027,"28027",64.9171802773498,35.0828197226502,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","COPIAH",28029,"28029",43.6976288108397,56.3023711891603,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","COVINGTON",28031,"28031",38.4898710865562,61.5101289134438,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","DESOTO",28033,"28033",27.2101717196615,72.7898282803385,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","FORREST",28035,"28035",37.9888919097371,62.0111080902629,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","FRANKLIN",28037,"28037",35.1989211058665,64.8010788941335,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","GEORGE",28039,"28039",21.7171077624414,78.2828922375586,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","GREENE",28041,"28041",27.0491803278689,72.9508196721311,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","GRENADA",28043,"28043",41.5483096619324,58.4516903380676,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","HANCOCK",28045,"28045",28.9426678190723,71.0573321809277,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","HARRISON",28047,"28047",36.7728577018391,63.2271422981609,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","HINDS",28049,"28049",59.9843529233176,40.0156470766824,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","HOLMES",28051,"28051",76.2198888202594,23.7801111797406,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","HUMPHREYS",28053,"28053",64.6598565529233,35.3401434470767,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","ISSAQUENA",28055,"28055",53.8542766631468,46.1457233368532,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","ITAWAMBA",28057,"28057",29.1010291955472,70.8989708044528,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","JACKSON",28059,"28059",30.6554471180294,69.3445528819706,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","JASPER",28061,"28061",51.7302573203194,48.2697426796806,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","JEFFERSON",28063,"28063",81.6934306569343,18.3065693430657,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","JEFFERSON DAVIS",28065,"28065",52.5613660618997,47.4386339381003,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","JONES",28067,"28067",27.8434940855323,72.1565059144677,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","KEMPER",28069,"28069",53.8039903529928,46.1960096470072,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","LAFAYETTE",28071,"28071",40.8487715149126,59.1512284850874,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","LAMAR",28073,"28073",19.2223765125967,80.7776234874033,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","LAUDERDALE",28075,"28075",34.0776996023249,65.9223003976751,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","LAWRENCE",28077,"28077",36.3762743280816,63.6237256719184,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","LEAKE",28079,"28079",39.469157041042,60.530842958958,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","LEE",28081,"28081",33.2348100628086,66.7651899371914,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","LEFLORE",28083,"28083",62.0553698465758,37.9446301534242,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","LINCOLN",28085,"28085",30.6570366734451,69.3429633265549,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","LOWNDES",28087,"28087",38.4697751387131,61.5302248612869,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","MADISON",28089,"28089",35.0190762237195,64.9809237762805,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","MARION",28091,"28091",32.7936263171421,67.2063736828579,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","MARSHALL",28093,"28093",58.8169952790891,41.1830047209109,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","MONROE",28095,"28095",40.0013010668748,59.9986989331252,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","MONTGOMERY",28097,"28097",45.0604651162791,54.9395348837209,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","NESHOBA",28099,"28099",24.9108557844691,75.0891442155309,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","NEWTON",28101,"28101",26.9750889679715,73.0249110320285,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","NOXUBEE",28103,"28103",71.657486229344,28.342513770656,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","OKTIBBEHA",28105,"28105",43.2370899306634,56.7629100693366,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","PANOLA",28107,"28107",49.2692481542866,50.7307518457134,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","PEARL RIVER",28109,"28109",23.1109240159966,76.8890759840034,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","PERRY",28111,"28111",25.2405773857257,74.7594226142743,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","PIKE",28113,"28113",46.9953488372093,53.0046511627907,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","PONTOTOC",28115,"28115",23.6275761444465,76.3724238555535,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","PRENTISS",28117,"28117",33.7037414619227,66.2962585380773,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","QUITMAN",28119,"28119",59.9056603773585,40.0943396226415,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","RANKIN",28121,"28121",20.3722324460718,79.6277675539282,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","SCOTT",28123,"28123",37.2634069400631,62.7365930599369,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","SHARKEY",28125,"28125",58.2083958020989,41.7916041979011,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","SIMPSON",28127,"28127",32.3868149324861,67.6131850675139,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","SMITH",28129,"28129",21.1503045757189,78.8496954242811,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","STONE",28131,"28131",26.9465374955149,73.0534625044851,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","SUNFLOWER",28133,"28133",63.430725730443,36.569274269557,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","TALLAHATCHIE",28135,"28135",55.3425106522452,44.6574893477548,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","TATE",28137,"28137",39.1061963078048,60.8938036921952,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","TIPPAH",28139,"28139",33.0306721293323,66.9693278706677,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","TISHOMINGO",28141,"28141",34.4164702964157,65.5835297035843,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","TUNICA",28143,"28143",69.5933789132782,30.4066210867218,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","UNION",28145,"28145",26.746940386893,73.253059613107,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","WALTHALL",28147,"28147",39.7010742643624,60.2989257356376,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","WARREN",28149,"28149",41.1849927561573,58.8150072438427,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","WASHINGTON",28151,"28151",60.0352412891491,39.9647587108509,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","WAYNE",28153,"28153",37.1701225259189,62.8298774740811,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","WEBSTER",28155,"28155",26.4340152426795,73.5659847573205,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","WILKINSON",28157,"28157",64.1266926784485,35.8733073215515,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","WINSTON",28159,"28159",42.4209962506695,57.5790037493305,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","YALOBUSHA",28161,"28161",44.7590158409168,55.2409841590832,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSISSIPPI","MS","YAZOO",28163,"28163",46.1656884441451,53.8343115558549,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","ADAIR",29001,"29001",43.6797877045555,56.3202122954445,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","ANDREW",29003,"29003",37.4085811799122,62.5914188200878,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","ATCHISON",29005,"29005",31.9859961807766,68.0140038192234,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","AUDRAIN",29007,"29007",40.689785148888,59.310214851112,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","BARRY",29009,"29009",30.5527420054985,69.4472579945015,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","BARTON",29011,"29011",23.0950378469302,76.9049621530698,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","BATES",29013,"29013",40.4427517257796,59.5572482742204,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","BENTON",29015,"29015",37.751228226887,62.248771773113,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","BOLLINGER",29017,"29017",29.9521857923497,70.0478142076503,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","BOONE",29019,"29019",49.8952865701713,50.1047134298287,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","BUCHANAN",29021,"29021",47.3239211932679,52.6760788067321,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","BUTLER",29023,"29023",28.5172961740619,71.4827038259381,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CALDWELL",29025,"29025",38.8154789995281,61.1845210004719,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CALLAWAY",29027,"29027",37.1257146091583,62.8742853908417,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CAMDEN",29029,"29029",32.4235245648367,67.5764754351632,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CAPE GIRARDEAU",29031,"29031",30.7370135536036,69.2629864463964,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CARROLL",29033,"29033",33.1992377726022,66.8007622273978,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CARTER",29035,"29035",34.9148859109018,65.0851140890982,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CASS",29037,"29037",37.9683161105294,62.0316838894706,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CEDAR",29039,"29039",31.0670136629798,68.9329863370202,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CHARITON",29041,"29041",43.8673776953397,56.1326223046603,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CHRISTIAN",29043,"29043",29.0715959051378,70.9284040948622,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CLARK",29045,"29045",48.5783915515841,51.4216084484159,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CLAY",29047,"29047",46.5977488707844,53.4022511292156,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CLINTON",29049,"29049",44.0647482014388,55.9352517985612,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","COLE",29051,"29051",32.1955896452541,67.8044103547459,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","COOPER",29053,"29053",32.1802091713596,67.8197908286404,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","CRAWFORD",29055,"29055",38.9783215282249,61.0216784717751,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","DADE",29057,"29057",27.1453159577084,72.8546840422916,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","DALLAS",29059,"29059",33.453787352328,66.546212647672,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","DAVIESS",29061,"29061",37.3567812416733,62.6432187583267,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","DEKALB",29063,"29063",36.7254733218589,63.2745266781411,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","DENT",29065,"29065",29.916586461341,70.083413538659,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","DOUGLAS",29067,"29067",27.905112998878,72.094887001122,"JOHN KERRY","GEORGE W. BUSH"
2004,"MISSOURI","MO","DUNKLIN",29069,"29069",42.1736511487824,57.8263488512176,"JOHN KERRY","GEORGE W. BUSH"
